"","Effective date","S&P MidCap 400 Dividend Aristocrats","S&P High Yield Dividend Aristocrats Index","S&P 500 High Dividend Index","S&P 500 Enhanced Value Index","S&P MidCap 400 Enhanced Value Index (USD)","S&P SmallCap 600 Enhanced Value Index (USD)","S&P 500 EQUAL WEIGHTED","S&P MidCap 400 Equal Weighted Index","S&P SmallCap 600 Equal Weighted Index","S&P MidCap 400 Low Volatility Index","S&P SmallCap 600 Low Volatility Index","S&P 500 Low Volatility Index","S&P 500 Quality (US Dollar)","S&P SmallCap 600 Quality","S&P MidCap 400 Quality Index (USD)","S&P 500 Momentum Index (US Dollar)","S&P MidCap 400 Momentum Index (USD)","S&P SmallCap 600 Momentum Index (USD)","S&P 500","S&P 400","S&P 600"
"12",2012-03-16,-0.00367124042035695,-0.00347849471794964,-0.000385139030283631,-2.48379324904769e-05,-0.00241863351769718,-0.00289142507769921,0.00111689012356765,-0.00129590689031256,-0.00330578512396697,-0.00326863686571535,-0.00399662731871839,-0.00239788499050463,-0.000359286815670907,-0.00764314220348204,-0.00107987744646651,0.00346855331465073,0.00197929637407761,-0.00363358962519825,0.00111934977898201,-0.000918484500574012,-0.00330239585581703
"13",2012-03-19,0.00202662244944958,0.00194185009621248,0.00175465289775407,0.00479384003974155,0.0029825893633178,0.0100152016453546,0.00234947077816186,0.00296241890072233,0.0113233117566291,0.000633254930341896,0.00768670741411707,-0.000312192648684666,0.00265069262448518,0.00608923993052682,0.00227103218831972,0.00524207393842272,0.00235562521446388,0.00832124435847839,0.00397387780681821,0.0023482857514015,0.00909543712237704
"14",2012-03-20,-0.00661916800735462,-0.00302716248894813,-0.00222683321778628,-0.00306528564012546,-0.00699645160407571,-0.0103206222728135,-0.0053481988737656,-0.00717668310306107,-0.0104559720703882,-0.00309646505740892,-0.00606549389250133,-0.000415604175765235,-0.00443601386067635,-0.0088884778610109,-0.00468227424749156,-0.00097918659197524,-0.00320130272665874,-0.00827255470076928,-0.00300053200922151,-0.00697850620090122,-0.00959289224628201
"15",2012-03-21,-0.00171209106473557,-0.0017031773066307,-0.00106556934302989,-0.00446328944432049,-0.00539224692265285,-0.000485629209318963,-0.000516832622095849,-0.00154897718332035,0.000748382958250849,-0.00140567256897999,-0.00070998715261336,0.000211412020887422,0.00129022578951319,4.14714054658935e-05,0.00187331989247313,-0.000319117412413636,0.00473383765721459,0.0030021559106204,-0.00187119357960035,-0.000552164484780407,0.000411700975081252
"16",2012-03-22,-0.00922406600537688,-0.00667725614778204,-0.00480263481295777,-0.0138982290966151,-0.0147220452005579,-0.0132334326373528,-0.00909431617099405,-0.0105887857371518,-0.0104517208838559,-0.00501759564082184,-0.00433061542105076,-2.58337854245014e-05,-0.00415037233484662,-0.00603383926349832,-0.00962578502972424,-0.000638438561689064,-0.00557993440805577,-0.00247087183607878,-0.00720655218869628,-0.0106475947485259,-0.00924863003313908
"17",2012-03-23,0.0072982456140351,0.00109567946933573,0.000691518525287396,0.00808264504559114,0.0100488381030944,0.0108194257282057,0.00349492995777367,0.00648348639836721,0.0107780336836045,0.00326305220883536,0.00739066906792604,0.00053782633611092,0.00191080885893112,0.00947076371070367,0.00579943275621209,0.000228159437815067,0.00280562239295434,0.00892119942807662,0.00310889013340221,0.00609180347841979,0.00981592409601681
"18",2012-03-26,0.0134225070828108,0.0120097024196888,0.0105062860019842,0.0160607351356768,0.0150439439077132,0.0229454820474035,0.0136543195740539,0.0150966258237615,0.0210947930574099,0.0123046830577478,0.0167304740863172,0.00992213925735347,0.01515219774444,0.0245500196317497,0.0168350168350168,0.0140057939277812,0.0152673170099034,0.0214171656686627,0.0138858071304336,0.0144207966253924,0.0203069862094347
"19",2012-03-27,-0.00210815765352878,-0.000859347597334152,-0.000163636940917202,-0.00717597159202991,-0.00597959258311082,-0.00921041089710658,-0.00282398124876451,-0.00414129110840436,-0.0079846582984659,-0.000876246966837392,-0.00359956871526926,0.00124812896867842,-0.00252958579881662,-0.00785614877266592,-0.006092715231788,0.000314939374170569,-0.0034765628564391,-0.00781662204678248,-0.00281678209119597,-0.0037404747219514,-0.00681109295762702
"20",2012-03-28,4.59263341599656e-05,-0.00121114251110224,-0.00697158602360676,-0.00357666227863192,-0.00487499770047274,-0.00660207927554184,-0.00790122058282111,-0.00516144814090023,-0.00470985202629073,-0.00146169241494069,-0.00241393087833777,-0.00525324933086652,-0.00845333610167722,-0.00690187946614619,-0.00866204690831564,-0.00418287718982619,-0.00394652504349414,-0.00454966222204716,-0.00494152295188742,-0.00562179218341221,-0.00484959835925479
"21",2012-03-29,-0.00174512055109068,-0.00142935807763058,-0.000344384805742281,-0.00304110476855205,-0.000905830591193125,-0.000763903035241422,-0.00124647940930192,-0.00116796577245573,-0.00211886852420815,-0.00083325826502118,-0.0022528912103867,0.000786431375111405,0.00154055549738999,-0.00255885363357216,-0.00370513509880367,0.000383911835776102,-0.000597541804943844,-0.0038977484072653,-0.00160792293353444,-0.00116485745558989,-0.00251175371932766
"22",2012-03-30,-0.00142613976169666,0.00103835458929275,0.00328262570684718,0.00262532816602078,-0.00148949949116489,-0.00549156515977786,0.00332491782975278,-0.00140319781396549,-0.00406978801712842,-0.00193837762300812,-0.00265939653442168,0.00495039115785045,0.00333024700576449,-0.00476141611082605,-0.00147575959454559,0.00261862838051372,0.0015269422521477,-0.00186711689343529,0.0036984778518899,-0.000371982667618411,-0.00256112258953168
"23",2012-04-02,0.00663411038422555,0.00798762299357115,0.00738013715429371,0.00745635910224441,0.00368760944695125,0.0131961615825145,0.00791442733159866,0.0048071589690494,0.0145334375666263,0.00343262347282126,0.0124268392896075,0.00511162982797281,0.00805239264716822,0.0120945291072939,0.00522768731842448,0.00907371549511422,0.00742101396032343,0.0117012596764243,0.00750459718701849,0.00491803278688535,0.012881648505772
"24",2012-04-03,0.00224256292906183,-0.00300577900256978,-0.00321869864264406,-0.00955469194782052,0.000350789738477119,-0.00929403285156105,-0.00485644975152498,0.000920030913038678,-0.00924661132709883,0.00468120541039327,-0.0054331621666392,-0.00191605818353071,-0.00348462924135489,-0.0064079707413483,0.00367143589269671,0.00227592208313805,0.00611735103201791,0.00165227482837985,-0.00398861201939329,0.00246199421531433,-0.00639086532316476
"25",2012-04-04,-0.00867619526005756,-0.00812899087383726,-0.00528330276036084,-0.0143203458875866,-0.0129838970147189,-0.0162224945116659,-0.0110856558618601,-0.0140819177880727,-0.0175875844027292,-0.00759391590690182,-0.0110422704107125,-0.00466056514267356,-0.0102089198399763,-0.0153286168358453,-0.0132675952588229,-0.00645606536209617,-0.0121784358321477,-0.0123127074210083,-0.0102024933139001,-0.0136674487096291,-0.0161228077698213
"26",2012-04-05,-0.00446819291538071,-0.00311009988770728,-0.00449120911501816,-0.00623732251521293,-0.00802184034854796,-0.00880937244573604,-0.00222571103091088,-0.00487289452420918,-0.00257291423019477,-0.00340842399891651,-0.00355344482055948,-0.00187295508625806,0.00218559602401167,-0.00208257406154006,-0.00220565155795342,0.0051311927222209,0.00245837728752909,0.00113329091776681,-0.000629038714473687,-0.00372484715980411,-0.00252778383089991
"27",2012-04-09,-0.0125856005922636,-0.0122551043276206,-0.00994546275261405,-0.0143134153186713,-0.0129783223374175,-0.0205764548810179,-0.013652695759797,-0.0132412276866576,-0.0182733241936648,-0.00892392018300831,-0.0135546241211465,-0.00810653504993845,-0.0107547761662211,-0.0142745343559243,-0.00912267575816834,-0.00733425475946311,-0.011099622082117,-0.018688062280301,-0.0113584344243533,-0.0131771447149185,-0.0176519421505658
"28",2012-04-10,-0.0188378631677601,-0.0174703255236321,-0.0156012148119358,-0.0193358009991457,-0.0240443837552401,-0.0249378558255152,-0.0188851763767503,-0.023217247097844,-0.0233540966135642,-0.0153118358205544,-0.0150430044889147,-0.0129023020880275,-0.0172588219306324,-0.0234261699852859,-0.0250716455305202,-0.0158099216241102,-0.0251781252891645,-0.0294462883510079,-0.0170814643322241,-0.0235558163717042,-0.0232397811679937
"29",2012-04-11,0.00816696914700548,0.00787564263056189,0.00823806619305161,0.0117457636066093,0.0119954992417201,0.0182702850877192,0.0100432265228426,0.0120919140994569,0.0169890126429861,0.00705549237589069,0.0115328416365154,0.00558077379437912,0.00688341220576489,0.0153380883213737,0.0109571921425051,0.00641186537364519,0.0131562710609497,0.0141585170048169,0.00744889922640393,0.0116086585198698,0.0152318936271943
"30",2012-04-12,0.012648633284381,0.0120829162998782,0.00865522677296598,0.0199577365578774,0.0219663350446191,0.0145370357907206,0.0163186980378299,0.0184653997848692,0.0144667468319305,0.00903413150192427,0.00813399597599357,0.00527786842217287,0.0142678386131965,0.0164942510328923,0.0192741296607439,0.00671110506507047,0.0164332224668573,0.0125832716506292,0.013779398119397,0.0184899524722754,0.0144875532630635
"31",2012-04-13,-0.0117889221556885,-0.00987739637074189,-0.00687372455328254,-0.0209484346224678,-0.0192993576341257,-0.0206837992384541,-0.0119326440633768,-0.0151130334196696,-0.0166128708718566,-0.00877052737363811,-0.0103541211790394,-0.00391409686448859,-0.00825973791505561,-0.0117944840044531,-0.0119573294158845,-0.00367100581054906,-0.00388057775442675,-0.00594948018193634,-0.0124750463039702,-0.0130682167052129,-0.0138385356795472
"32",2012-04-16,0.00795303919712165,0.00632972322503007,0.00408963108119626,0.000496381639104417,0.000501625459421377,0.00634026065516035,-0.000449640287769709,0.00196599091048354,0.00424656010087891,0.00635959353902162,0.00773911095023874,0.00420104565655802,-0.000804029248460167,0.00166859742164506,-0.00105460612190212,-0.0051312190601053,-0.000120294629307574,0.000449392299050088,-0.000503554070030545,0.00117170083263342,0.00347455727415368
"33",2012-04-17,0.0129626150666918,0.0128548537536173,0.00908183383663178,0.0152757468142888,0.019543942534831,0.0183220699496512,0.0148399147254983,0.0168692505669801,0.017320653679254,0.0121121923297081,0.0124345773612014,0.0103352185210878,0.0143627116070751,0.0168597742127154,0.0147714194235081,0.013837135326729,0.0134283466753042,0.0121077240337301,0.0154866125864323,0.016457112082358,0.0158606053836703
"34",2012-04-18,-0.00537833827893173,-0.00553712470927137,-0.0048401178248407,-0.00730433888017277,-0.00505002742524271,-0.0139867535660933,-0.00484218336697977,-0.00526249843378029,-0.0118345343328553,-0.00484119084245779,-0.00883550419813138,-0.00303277162275387,-0.00440047297600703,-0.0062919331782088,0.000588395811303874,-0.00233074113085759,0.00490384088543104,-0.00080693968125878,-0.00405527833302167,-0.00362736007662283,-0.00914788345244645
"35",2012-04-19,-0.0036826403132576,-0.00509307626555238,-0.00443370811090227,-0.00331631992123748,-0.00224317542392204,-0.00571160420996178,-0.00361178623648003,-0.00400554225973038,-0.00668613728623645,-0.000591043418958834,-0.00494290097153586,-0.00344588489903983,-0.00610370281281469,-0.008568368439843,-0.00458508398885252,-0.00700855852820272,-0.00455276573703006,-0.00486573793660413,-0.00593441818155567,-0.00414165482119295,-0.00612530238132225
"36",2012-04-20,0.00818790062228045,0.00621099483312058,0.00665771316165239,-0.00413319815955698,0.000866897839423924,0.00736255882630554,0.00104956268221567,0.00299726831242413,0.00671265047987129,0.00821126376125924,0.00688591983556029,0.0077894209121939,0.00399328402232607,0.00548624203012144,0.00273974948415658,0.00328017192625266,0.00461923280568179,0.00586337722412706,0.00116927635592474,0.00259801606046289,0.00569412500279126
"37",2012-04-23,-0.0119268609615741,-0.0104834358156386,-0.0084834657970763,-0.00673453406421311,-0.0122117205866957,-0.0188073087477411,-0.0100089313451382,-0.0115119343327995,-0.0177075679647318,-0.00956570783981953,-0.0132353441529721,-0.00933782131450119,-0.00958192090395482,-0.0182228027302605,-0.0107326736054783,-0.0086809470124014,-0.00978663855772025,-0.0131711646294727,-0.00840750654682881,-0.0111640292927741,-0.0157422620897908
"38",2012-04-24,0.0108496547837114,0.00718484650555193,0.00769569371289085,0.00720067276358669,0.00488533436114852,0.00972714870395634,0.00282416623356247,0.00373743558344807,0.00905078913905309,0.00359900685633581,0.0102923936280257,0.00510830210550285,-0.00194709381037128,0.00754243289058654,-0.00300357321641245,-0.0021835551006482,-0.00231254186893759,-0.00153295861011753,0.00367975185450713,0.00285877052151845,0.0070608405332852
"39",2012-04-25,0.0149149707276276,0.0105665226858958,0.0071926554499629,0.0084016072639984,0.0135395591013263,0.0177536378744274,0.0130689874346063,0.0165842748033398,0.0172905856189769,0.0114619033568624,0.0123718025289671,0.00617491467178398,0.0119034917925347,0.0176660383988754,0.0182228993888186,0.0204928309284461,0.0179821374368785,0.0200818833162743,0.0136446132204057,0.0175478460251392,0.0166659199856637
"40",2012-04-26,0.00128187520029301,0.00473347698611747,0.00485942894317272,0.00639101635272193,0.00986764302405894,0.00519070187316629,0.00749506522588946,0.00858814411080817,0.00730512087151386,0.00428597073871292,0.00451741226443728,0.0066312289583773,0.00751596577900953,0.00574460070316425,0.00689514449196125,0.00603109363831306,0.0164718000614417,0.00911079448536056,0.0066801371980815,0.00963256191636217,0.00799806107610275
"41",2012-04-27,0.00457226464267752,0.00106060073363111,0.00053705297696559,-0.00370227535672965,0.00712933990369292,0.0085052431390159,0.00328134281170357,0.00497019124700996,0.0116468332911346,0.00406658473913528,0.00785313957780976,0.00225654548010943,0.00346832907267054,0.0101750990979744,0.00256691716625852,0.00452950841511617,0.00292452243170926,0.00845182459978125,0.00241432020457427,0.00473514361258274,0.00990185577826832
"42",2012-04-30,-0.00341359064221019,-0.00344183705125885,-0.00100245098039219,-0.00645144641428608,-0.0107345841511399,-0.0153610434509311,-0.00285999398398584,-0.0071532522631411,-0.0126926239765455,-0.00300420588824359,-0.00752555692451131,0.000384059904146024,-0.00262205205369246,-0.010381585045574,-0.00589553118735998,-0.00543742540117598,-0.00912023824295815,-0.0111417866298561,-0.00388353665488529,-0.00809485691414852,-0.0101727197956798
"43",2012-05-01,0.00287723785166238,0.00351246101344487,0.00443827268021133,0.0115321679956365,0.0034226932082108,-0.00727500033249548,0.00625353137778797,0.00259620878984377,-0.00231766495256025,0.00276773358332219,0.000889112565005826,0.00235864780054948,0.00455584268152412,-0.00017692299686738,0.00410051341139006,0.00353364743532766,0.00376575400055461,-0.000598265031408937,0.00565844725339961,0.00383331147673288,0.000327997900813509
"44",2012-05-02,-0.00300560134796665,-0.00320751072584564,-0.00640693698094773,-0.00716394915907039,0.000431062757114699,0.00304118324803743,-0.00293602603879174,0.00084251217306185,0.00490018148820335,-0.000200329430619185,0.00569867422020344,-0.00197926246671608,0.00124903348599303,0.0141667534089725,0.0102600448876963,0.00334403720518213,0.0087062681566237,0.0108949416342413,-0.00249676345478083,0.00192943493684111,0.00526810501235047
"45",2012-05-03,-0.00634906134380859,-0.00478564424166628,-0.0047519894192641,-0.0151037086846326,-0.0216375200217311,-0.0202887710534401,-0.0097503472039936,-0.0160809121182486,-0.0139245078562399,-0.00656766925662887,-0.00839958002099889,-0.0040169317811001,-0.00852441487465844,-0.00991470887089321,-0.0179815257153356,-0.00710722641592731,-0.0211405097398296,-0.0129290775942046,-0.00765879156534576,-0.0165290914014624,-0.0138731843089502
"46",2012-05-04,-0.0111703594741196,-0.00945800833107158,-0.00648397901413878,-0.0190378656583163,-0.0166396997577766,-0.0211860940695296,-0.0162900987045035,-0.0161550075490688,-0.0185534533599516,-0.00741786562682086,-0.00971444898233579,-0.00582589234212409,-0.0169257961115604,-0.0194371015394184,-0.0170010460873781,-0.0132713853814689,-0.0137542643634592,-0.0164780226372835,-0.0161472293883887,-0.0155524960481363,-0.0179272326350606
"47",2012-05-07,0.00241736785830497,0.000822001036436154,-0.0011436555707214,0.00109751853735585,-0.00210298799544338,0.00441528775976372,-0.000524232269190789,0.00200777533377658,0.00369499496137054,0.000564448759341627,0.00571952275080193,0.000162456339858621,-0.00236165285226729,-0.00432392430489484,-0.000770016092471036,-0.000270349426633935,-0.000713775874375421,0.000101663210117546,0.000350595281571849,0.00380192686211548,0.00224532411253564
"48",2012-05-08,0.00310717432639251,-0.00182715255831113,-0.00293459511796872,-0.00647093427456018,-0.00105370993707014,-0.00217713865738501,-0.00615193062779102,-0.00210585427488415,-0.000594972482522776,0.00196317357162187,0.00259880522461096,-0.0016544650833614,-0.00603265268720304,-0.00550004778033781,-0.00399158390551819,-0.00574647887323946,-0.00543956043956049,-0.00331388374977127,-0.00427868397610939,-0.00195052478404903,-0.000627282299437752
"49",2012-05-09,-0.00392972723069821,-0.00832965643893773,-0.00489040890708476,-0.00952739799763166,-0.00783302567708789,-0.0041136249930512,-0.00455742653369241,-0.00425896557016427,-0.00424170263432053,-0.00423394815665607,-0.0043257254426716,-0.00469038355158267,-0.00633047540026429,-0.00567993764880481,-0.00277314138674441,-0.00786491387126013,-0.0036922453639762,-0.00326370757180161,-0.00670225559499025,-0.00437399181039833,-0.00464031921809499
"50",2012-05-10,0.00357391506149924,0.00435313287276707,0.00517032469438392,0.00605945329058208,0.00125018457449425,0.00322355567959803,0.00140222572365744,0.00102755121700606,0.00444660339287048,0.00300802894945164,0.00510523201758109,0.00706873038409814,0.000804082263800807,0.00517550547078851,0.00154298117911656,0.00459187170173392,0.00785545954438335,0.0098845776031435,0.00251738546265269,0.0012151425455678,0.00432412954371428
"51",2012-05-11,-0.0017574692442882,-0.00283164013625398,-0.00214384474471031,-0.0126671168129642,-0.0027430391694195,-0.00580044790029344,-0.00216224239875307,-0.000474754603194976,-0.00450132063539295,-0.0009245061784072,-0.00198462754595769,-0.000735070759256227,-0.000571675782577801,-0.00153824789292079,-0.000844285838628277,-4.54814208395457e-05,0.00309018385218479,0.00121587938476496,-0.00338735925890464,0.000518661438559366,-0.00273579405301155
"52",2012-05-14,-0.0111656782802075,-0.00929350175303781,-0.00674048266357859,-0.0162763978553452,-0.0106572811609635,-0.0135853597112237,-0.0114296764980066,-0.0113353359521426,-0.0128363228699552,-0.00789942898413343,-0.00862838942348203,-0.00567140211726169,-0.0101723738115483,-0.0121109672725717,-0.0160027179357627,-0.010279268625489,-0.0122403832090099,-0.0149169146072419,-0.0111128351768523,-0.011726039895492,-0.0129969418960245
"53",2012-05-15,-0.00238954223867319,-0.00413283238395342,-0.00811325315767215,-0.0107894663663413,-0.00694555165816329,0.00351758081216405,-0.00763431529421208,-0.0043108485359994,0.00189275642117616,-0.00131947130149916,0.000747955870603727,-0.00258582464001492,-0.00351414247114499,-0.000682283375028424,-0.000743652395623002,-0.00140165441176474,0.000971745347190688,0.0026505033901788,-0.0057458811222773,-0.00443763703695935,0.000660682553424205
"54",2012-05-16,-0.00479053165508164,-0.003626671859217,-0.000842840677725184,-0.0138588255137323,-0.01231247804927,-0.0100069256971633,-0.00705111680591993,-0.00856773991627877,-0.00823682768783181,-0.00364472994829045,-0.00321040919977576,0.00200055219920357,-0.00517225165355311,-0.00835554977566816,-0.00417286838188394,-0.00138061161094357,-0.00342092124484534,-0.00571733027316138,-0.0044038296785055,-0.00851440494004093,-0.00749038089383699
"55",2012-05-17,-0.0193015573383672,-0.0156648874448829,-0.0125059074024198,-0.0161345496009123,-0.0244239444060633,-0.0217009551275644,-0.0192724718243182,-0.0251492910320154,-0.0194677791111874,-0.0188618852740118,-0.0130874884973247,-0.0109028411837369,-0.0169050920090749,-0.0245347147088073,-0.0316812128005978,-0.0195626627341644,-0.0331762348313358,-0.0238870568837592,-0.0150513285024155,-0.0264746519290041,-0.0217002339771528
"56",2012-05-18,-0.00615947259515904,-0.00689924741123106,-0.00542387534349493,-0.0121689749087327,-0.0136111805381988,-0.00579367511638432,-0.00897435897435896,-0.0113608764875731,-0.00777076250607091,-0.00934426993521926,-0.00718306454397895,-0.00388131303592351,-0.0098238753826183,-0.00576979094310884,-0.0114204336640941,-0.00495887191539369,-0.0119755882240047,-0.00827685226241003,-0.00738776573732038,-0.0116922673828317,-0.00792534233727255
"57",2012-05-21,0.0137510289062122,0.0114953300221784,0.00917101287304933,0.0146360063354256,0.0208515894717949,0.0152951883275107,0.0194834783246304,0.0216317283546239,0.0169554576603034,0.0103027309293628,0.00909596855542805,0.00573326001839206,0.0165733337649306,0.0190550240582357,0.0242757697705325,0.0170764543328846,0.0211238879608407,0.0182460771998552,0.0160358857954633,0.0224792329445034,0.0180335618057197
"58",2012-05-22,0.00721211252806033,0.00463852259040795,0.00230203876551249,0.00407596912670184,-0.00286476647499274,-0.0124913254684247,0.000672999368099802,4.00764123595291e-05,-0.0101268747232437,0.0043537985145864,-0.00561865531445509,0.00304235017426937,0.000254736506925598,-0.00561735630404498,0.000789409213403731,0.00211323208397187,0.00560210768601553,-0.00142182076694686,0.000486325883935364,0.0019986387649493,-0.0062684280175517
"59",2012-05-23,0.00384104704097118,0.0034981802085383,-0.000194379864292103,0.000575804687050284,0.00291448426074787,0.00452389318341537,0.00363483278742397,0.00625166978359598,0.00620441505397268,0.00127497797765314,0.00183724759511213,-0.00273474393493009,-0.00200553910801259,0.00591597535751624,0.0130648436933342,0.000347600398581869,0.00956227300242143,0.00221952343062943,0.00169371805290764,0.00629663173329887,0.00537345513164968
"60",2012-05-24,0.00949501629741599,0.00663501301883898,0.00366323792372169,0.00258962997065079,0.00324729047737237,-0.000247766458251292,0.000884955752212399,0.00341174596431612,-0.000193296478138212,0.00907554464843844,0.00392726769433052,0.00569651565481666,0.00106858054226469,0.00198987375356514,0.00307865791993704,0.00500370644922157,0.0105584650408941,0.00104462644158449,0.00137997967942023,0.00295718510264431,0.000511235563404892
"61",2012-05-25,-0.00533458118858206,-0.00225186844219382,0.00106029673015711,0.00154976466536569,-0.00112359550561801,0.00425680797714146,0.000725737620296042,-0.00117748230469007,0.00143067048178797,-0.00082597223815536,0.000723788515889007,0.00083628492719395,-0.00192776458967279,0.00259273152540879,0.0001516760200213,-0.00260464687442374,-0.00111249142454531,0.00331844554827406,-0.00216555107974689,-0.00162379283821906,0.00092904424573215
"62",2012-05-29,0.00945615355664279,0.00878380851297433,0.00815258211778724,0.0136110951917015,0.0155106758444185,0.0142695389617931,0.0125481984627563,0.0139212673519127,0.0134561179968339,0.00783026016670869,0.00723265024969852,0.0054207773057613,0.0111738977747981,0.00950777458651083,0.0124087851701191,0.00878186314159602,0.0105990013550388,0.0109208911447174,0.0110789030368337,0.0125620612908749,0.0135746606334842
"63",2012-05-30,-0.0153329915645244,-0.0142521979948965,-0.0121400845032718,-0.0197608345348147,-0.0193589691475956,-0.0229422793433615,-0.0187075687726342,-0.0203273805635754,-0.0189922849795219,-0.0136705399863295,-0.0125662506411353,-0.00861111693100626,-0.0135604458055758,-0.0203843596367878,-0.0180898589290594,-0.00689560376623672,-0.0145470575270004,-0.0156590806206017,-0.0143348193512557,-0.0193913135369332,-0.0191849816849817
